,0,1,2,3,4,5
8,https://music.163.com/song?id=1308818967,飘向北方 (Live),樱井T,"樱井T：看着前半段弹幕里好多不怎么好听的声音到后面都在夸他，就很让人想哭。长靖和那吾的合作真的很棒，很燃，很好听，很好哭。 我不怎么听rap的人都好喜欢好喜欢这首，两个人都是离开家乡去追寻梦想的，都付出了很多，都值得被大家支持。 我飘向北方
别问我家乡
我梦在前方 加油啊我的少年",2018年9月15日,(23367)
9,https://music.163.com/song?id=1308818967,飘向北方 (Live),Arafat-Var,Arafat-Var：60s前全场不认识，儿子娃娃成为内投第一，three pass吴亦凡起立鼓掌，再到小组对决全场燃炸，他真的一次次带来了新的惊喜，从没让人失望。现在“演唱：那吾克热”变成喜欢的歌的标志。去年杰尼 黄旭让我认识了新疆说唱，今年那吾 让我不可艾热遏制地爱上新疆说唱。用实力打天下，那吾克热，成为传奇✌,2018年9月16日,(20557)
10,https://music.163.com/song?id=1308818967,飘向北方 (Live),你算什么诗人,你算什么诗人：我漂泊的意义是想给父母买东西的时候像他们给我买时一样干脆这是我最大的动力，没有之一。,2018年9月16日,(18148)
11,https://music.163.com/song?id=1308818967,飘向北方 (Live),始于在乎,始于在乎：青梅竹马不是你 情窦初开不是你 只愿细水长流是你 柴米油盐是你 白首也是你 ,2018年9月15日,(12538)
12,https://music.163.com/song?id=1308818967,飘向北方 (Live),RONG_eiei,"RONG_eiei：看的有人说小尤 “他减了三分之一个自己才换来一个别人愿意听他唱歌的皮囊”
大晚上爆哭",2018年9月16日,(12453)
13,https://music.163.com/song?id=1308818967,飘向北方 (Live),念卿如故-言筱,念卿如故-言筱：两人都因梦想漂洋过海，离乡背井，只为心中那个梦。两个人都很棒啊！加油！愿不忘初心，鼎力前行。,2018年9月15日,(9809)
14,https://music.163.com/song?id=1308818967,飘向北方 (Live),又脸红了,又脸红了：每个vocal的rap心！,2018年9月15日,(9665)
15,https://music.163.com/song?id=1308818967,飘向北方 (Live),DIR-zhu,DIR-zhu：尤长靖让我看到了一切美好的事物。,10分钟前,
16,https://music.163.com/song?id=1308818967,飘向北方 (Live),DIR-zhu,DIR-zhu：有长进尤长靖更喜欢你了，想见见你,13分钟前,
17,https://music.163.com/song?id=1308818967,飘向北方 (Live),DIR-zhu,DIR-zhu：请问你可以唱的这么好听吗,14分钟前,
18,https://music.163.com/song?id=1308818967,飘向北方 (Live),DIR-zhu,DIR-zhu：你是虚假，所以美好,15分钟前,
19,https://music.163.com/song?id=1308818967,飘向北方 (Live),柯基和椰浆饭,柯基和椰浆饭：我们的故事只有自己懂,21分钟前,
20,https://music.163.com/song?id=1308818967,飘向北方 (Live),DIR-zhu,DIR-zhu：听这首歌就是一种享受,21分钟前,
21,https://music.163.com/song?id=1308818967,飘向北方 (Live),宠女儿的北文,宠女儿的北文：xdd，加油！,22分钟前,(1)
22,https://music.163.com/song?id=1308818967,飘向北方 (Live),迷失的_喵星人,迷失的_喵星人：技术在灵魂面前必输！性感十足！,23分钟前,
23,https://music.163.com/song?id=1308818967,飘向北方 (Live),肆元伍角,肆元伍角：没有退路，,27分钟前,
24,https://music.163.com/song?id=1308818967,飘向北方 (Live),玮之御伤,玮之御伤：听了邓紫棋和黄明志的版本才知道啥是玩爆,32分钟前,(1)
25,https://music.163.com/song?id=1308818967,飘向北方 (Live),我们鹤一,"我们鹤一：什么叫听完一首歌后
关掉手机掩面痛哭
这首歌
现在的我们的最好诠释",32分钟前,(1)
26,https://music.163.com/song?id=1308818967,飘向北方 (Live),缘起即灭的潮浪,缘起即灭的潮浪：嗯嗯嗯嗯嗯额非常同意，在学校听的时候就有这种感觉我给我的同学说他们又听不懂没想到到网易云评论竟然有人和我有同样的想法11111,36分钟前,
27,https://music.163.com/song?id=1308818967,飘向北方 (Live),小不点求教中,小不点求教中：非常好听，听的瞬间以为是阿姆的I need a doctor，创作的时候又借鉴过吗？,39分钟前,
28,https://music.163.com/song?id=1308818967,飘向北方 (Live),言午日斤力口氵由,言午日斤力口氵由：我只有你了只有你了只有你了,53分钟前,
29,https://music.163.com/song?id=1308818967,飘向北方 (Live),壹叁肆柒_,"壹叁肆柒_：因为只有奋斗
才能改变命运",56分钟前,
30,https://music.163.com/song?id=1308818967,飘向北方 (Live),一包不愿透露口味的乐事薯片,"一包不愿透露口味的乐事薯片：今天又在b站看UU了
越看越爱啊
起鸡皮疙瘩那种",20:15,
31,https://music.163.com/song?id=1308818967,飘向北方 (Live),平安前夜,平安前夜：每天都加班，希望能得到别人的理解，能回报家人。不然有什么意义,20:14,
32,https://music.163.com/song?id=1308818967,飘向北方 (Live),一包不愿透露口味的乐事薯片,"一包不愿透露口味的乐事薯片：我从2018听到2019
再也没能找到这么打动我的rap和vocal",20:14,(1)
33,https://music.163.com/song?id=1308818967,飘向北方 (Live),包子小卓,包子小卓：尤长靖的声音很是干净，好听好听,20:12,
34,https://music.163.com/song?id=1308818967,飘向北方 (Live),好喜欢他鸭,好喜欢他鸭：太好听了8 也好激励人鸭,20:08,
0,https://music.163.com/song?id=1299550532,倒数,吃胖我喜欢,"吃胖我喜欢：这首歌想表达的应该也是这样。有你别无所求了，去好好珍惜你爱的人
还记得三年前那倒数五天天天有新歌听
G.E.M. 对上一只专辑已是2015年了，7月10日是她出道的10周年，
公布今年8月开始，将会每隔2个月推出一张新EP，合共3张专辑
听说今次EP主题 是 从前, 现在及未来
难道因为是小6，所以六点发预告
e",2018年8月10日,(61040)
1,https://music.163.com/song?id=1299550532,倒数,GEM邓紫棋贴吧,GEM邓紫棋贴吧：小情歌到大情歌，从小工笔到大写意，邓紫棋在用音乐诠释自己对世界对人生对情感的认知。她用心感知世界，再用音乐与心灵对话。邓紫棋这样的音乐人是可怕的，因为她永不停步，也没有极限。,2018年8月10日,(46808)
2,https://music.163.com/song?id=1299550532,倒数,Yico-v,Yico-v：其实很多人对紫棋的印象还停留在我歌2的时候 脑海里还保存着紫棋唱泡沫时的惊艳 所以之前我看到很多人说紫棋出的新歌没有以前那么有味道了 我想和那些人说 因为紫棋当年的泡沫留给你们的印象太深刻了 以及这次紫棋的新歌《倒数》我也挺担心有些人说没有以前的感觉了 我希望你们可以认真体会感受这首歌,2018年8月10日,(24922)
3,https://music.163.com/song?id=1299550532,倒数,江鲵,江鲵：有你就别无所求了 紫棋说的对,2018年8月10日,(23847)
4,https://music.163.com/song?id=1299550532,倒数,狙萝,狙萝：有你就别无所求了 这也是所有渔民想对你说的♡,2018年8月10日,(12728)
5,https://music.163.com/song?id=1299550532,倒数,ice_03,ice_03：倒数321 ，爱你没有倒数 感谢你的来临 来自GEM的全新专辑《倒数》 ，熟悉的声线 跟你唱的一样 ：用尽所有的力气 好好爱你。永远支持你我的GEM.,2018年8月10日,(10121)
6,https://music.163.com/song?id=1299550532,倒数,Gentle-林夕,Gentle-林夕：三年的沉淀 又是自己作词作曲 再一次让我惊艳到了。等这一刻已经等了很久 我想说真的太值了。从开头就让人惊艳，邓紫棋的歌总是那么有特色，你的音乐真的就是你温柔的子弹。前辈说30岁之前你一定会大放异彩，不用三十岁，26岁的你已经光芒万丈，在音乐上造诣颇深，真正的“歌手”,2018年8月10日,(9555)
7,https://music.163.com/song?id=1299550532,倒数,榴莲是真的好吃,"榴莲是真的好吃：“就算再曲折为你都值得”❤
G.E.M用她磅礴穿透的歌声，冲破自我与时间的枷锁，回答她对爱的执着！
让我们一起为她的新歌打电话！！",2018年8月10日,(7309)
8,https://music.163.com/song?id=1299550532,倒数,帐号已注销,帐号已注销：如果有你真的别无所求了！,2018年8月10日,(7227)
9,https://music.163.com/song?id=1299550532,倒数,帐号已注销,帐号已注销：勇敢去爱吧。最好余生都是你 最坏不过余生都是回忆.❤️,2018年8月10日,(6189)
10,https://music.163.com/song?id=1299550532,倒数,耳畔生南风,耳畔生南风：活在当下吧，和喜欢的人热情相拥，和亲爱的ta煲一晚的电话粥，每天给自己的父母打个电话，努力的工作，努力的学习，不为未来，只为现在。,2018年8月10日,(5796)
11,https://music.163.com/song?id=1299550532,倒数,The-Queen-白筱沐,The-Queen-白筱沐：创作才女邓紫棋新歌——倒数亲自作词作曲，旋律轻快悦耳邓紫棋，好好地爱你你的音乐让我体会到心动的感觉心跳一直倒数着，生命剩下的温热，至少痛并快乐着倒数的生命爱你渔民永远爱你,2018年8月10日,(5103)
12,https://music.163.com/song?id=1299550532,倒数,用户1644503919,用户1644503919：不知道为什么每次听邓紫棋的歌都会泪流满面，虽说我也不怎么了解她，但是那种爱纯粹，不禁想起自己，爱的那么纯真,2018年10月20日,(3298)
13,https://music.163.com/song?id=1299550532,倒数,YINXINer,"YINXINer：到我们的未来
数着属于我们的明天",2018年8月10日,(3214)
14,https://music.163.com/song?id=1299550532,倒数,佳嘉er,佳嘉er：#邓紫棋新歌倒数# 真的爱是日复日 每一次听你，听每一次的你@GEM鄧紫棋 我都热泪盈眶，你抚慰了我曾无处安放的热忱，感谢有限地生命遇见了你，有限的生命却想无限的陪着你，让我们一起倒数时间，好好去爱,2018年8月10日,(1460)
15,https://music.163.com/song?id=1299550532,倒数,易烊千玺的仙女1803,易烊千玺的仙女1803：哈哈,5分钟前,
16,https://music.163.com/song?id=1299550532,倒数,y時秋,y時秋：就我觉得除了歌，封面也很惊艳么？,18分钟前,
17,https://music.163.com/song?id=1299550532,倒数,婷婷今晚很美,婷婷今晚很美：啊啊啊盘她,20:18,
18,https://music.163.com/song?id=1299550532,倒数,追上她i,追上她i：过了学生时代你会发现，和她说一句话都那么的奢侈。,20:00,
19,https://music.163.com/song?id=1299550532,倒数,核犬真想交朋友,核犬真想交朋友：我们吃香的喝辣的,19:48,(1)
20,https://music.163.com/song?id=1299550532,倒数,我的新歌-征夫泪-上线啦,"我的新歌-征夫泪-上线啦：“ 好久不…”
“借过”",19:41,(2)
21,https://music.163.com/song?id=1299550532,倒数,Universion,Universion：好听耶,19:40,
22,https://music.163.com/song?id=1299550532,倒数,橘子不简单,橘子不简单：会不会真的有那么一个人，让我爱到骨子里呀，怪期待的,19:29,
23,https://music.163.com/song?id=1299550532,倒数,黄阿仪,黄阿仪：每天都靠喝的烂醉来麻木自己然后笑的很开心很开心真的很开心回到家后妆也不卸澡也不洗衣服都不脱到头就睡闭上眼的时候流的是眼泪。,18:58,(1)
24,https://music.163.com/song?id=1299550532,倒数,Without_Him_,Without_Him_：学生时代喜欢一个人，连作业本放在一起都觉得很幸福鸭,18:09,(4)
25,https://music.163.com/song?id=1299550532,倒数,术语一字,术语一字：我饿了,17:40,
26,https://music.163.com/song?id=1299550532,倒数,优越Zz,优越Zz：想写很多，最后只剩下，我爱你。,17:23,(1)
27,https://music.163.com/song?id=1299550532,倒数,Harley95,Harley95：今天是2019年1月11号，目前在做销售，工资7000。再次立誓，10年后我要工资破5位数，还完我的房贷，带大2个娃娃，存款百万，回家陪父母。十年后的今天我会再来。验誓！！！,17:22,(4)
28,https://music.163.com/song?id=1299550532,倒数,瀑布之下,瀑布之下：我以为这首歌叫“好好的爱你”,17:06,
29,https://music.163.com/song?id=1299550532,倒数,Slam_Dunk_Dan,Slam_Dunk_Dan：真爱是日复日，永不放弃，重复说我愿意,16:56,
30,https://music.163.com/song?id=1299550532,倒数,鱼板板_po,鱼板板_po：第一句老是听成还没到的液化气……,16:54,
31,https://music.163.com/song?id=1299550532,倒数,你本无意穿堂风偏偏孤倨引山洪_,你本无意穿堂风偏偏孤倨引山洪_：三木，我喜欢你，但是，我不知道这只是一种悸动或者说是暧昧还是我真的对你动心了。但是，如果说我对你动心了，为什么我对你没有疯狂的感觉呢？是我过了疯狂的年纪，还是，我根本没有那么喜欢你？我怕我没有你喜欢我那般喜欢你，到最后，我对你的感情可能只剩愧疚，却还一直把你拖着不放手。,16:46,(1)
32,https://music.163.com/song?id=1299550532,倒数,DJ小夜木头,DJ小夜木头：邓紫棋作品一首又一首的火 牛逼,15:56,
33,https://music.163.com/song?id=1299550532,倒数,椿去湫来yc,椿去湫来yc：有你别无所求啦,15:23,
34,https://music.163.com/song?id=1299550532,倒数,callme松冈茉优,callme松冈茉优：哇邓紫棋唱歌好好听,14:48,
0,https://music.163.com/song?id=254574,后来,火苗儿,火苗儿：小蚂蚁迷路找不到蚁窝，可捉急了，恰好看到它的朋友经过，于是冲过去大喊一声：“哥们儿！你...你都如何回蚁窝？” 那朋友一愣，然后反问道“带...带...带着笑或是很沉默？”,2014年10月20日,(18万)
1,https://music.163.com/song?id=254574,后来,追风筝的我,追风筝的我：你好像瘦了，头发也变长，背影陌生到让我觉得，见你是上个世纪的事，然后你开口叫我名字，我就想笑，好像自己刚刚放学，只在校门口等了你五分钟而已。,2015年3月9日,(11.4万)
2,https://music.163.com/song?id=254574,后来,dragonflyi,dragonflyi：现在的我挺好，虽然没有谈恋爱，但日子过得有声有色，看书，写字，知道自己想要什么不想要什么，更喜欢动物，一直以来都想养条狗，虽然有时会觉得孤单，并不会孤独。唯一遗憾并愧疚的是父母对我婚姻的担忧。还是许个愿吧，希望我能遇到个合适的人让我重新信任，依赖，并对日后生活充满期待。,2018年3月6日,(85979)
3,https://music.163.com/song?id=254574,后来,周茉莉,周茉莉：有些人一旦错过就不再,2014年10月18日,(65634)
4,https://music.163.com/song?id=254574,后来,作恶一生,作恶一生：后来，我不是不喜欢你了，是我真的等过你很久你都没有反应，你装糊涂也好，不理解也罢，都别再回来找我，就像凉了的饭菜，再加热一遍，也不是原来的味道了,2018年3月6日,(59465)
5,https://music.163.com/song?id=254574,后来,丫丫的人儿,丫丫的人儿：你永远都不会知道，你在路上随便见到的路人甲，是别人做梦都想见到的人,2018年4月26日,(50107)
6,https://music.163.com/song?id=254574,后来,流年似水经过,"流年似水经过：“年少时的心事，是孤独隐秘的树种。
缠绕的羞怯，仓皇，试探，期翼，执着和想象，
长成参天大树，枝叶繁茂，遮蔽一地伪装的轻狂。
那头，是他。那头，是她。
后来啊后来，风吹散了青春。
谢谢你，
至少，我曾经遇到你。”
2014.09.05",2018年3月7日,(49852)
7,https://music.163.com/song?id=254574,后来,怪小姐啊,怪小姐啊：你都不知道 现在陪在你身边的那个成熟稳重体贴会照顾人的男人 是我用多少眼泪多少次争吵教会的 所以啊你一定要替我好好珍惜啊😄,2018年4月8日,(47859)
8,https://music.163.com/song?id=254574,后来,冰箱里的小太阳Q,冰箱里的小太阳Q：只记得那些年只要寝室有兄弟表白失败，这首歌就会在寝室响彻两三天……,2014年12月29日,(46943)
9,https://music.163.com/song?id=254574,后来,奔跑的小饼干,"奔跑的小饼干：我们结婚吧，我攒了有1w多，你给我买个小点的钻戒吧。我不要车不要房也不要彩礼，结婚证也很便宜，你不要拿穷当借口。我真的想嫁给你。
…
你真的爱我吗？",2018年5月9日,(39007)
10,https://music.163.com/song?id=254574,后来,孤独十秒-,孤独十秒-：“慢慢大家会明白的，无法跟喜欢的人在一起，其实是人生的常态。”,2018年4月28日,(38554)
11,https://music.163.com/song?id=254574,后来,LeiWhating,LeiWhating：喜欢一个姑娘十年 她不知道 就在今天给她告白 可是她在一个星期前交了男朋友在全球变暖之前 我还没来得及暖你,2018年4月4日,(37448)
12,https://music.163.com/song?id=254574,后来,爱听音乐的蓝鲸鱼,爱听音乐的蓝鲸鱼：初三那年 她落在我衣服上的一根头发 我夹在语文课本里收藏到毕业.,2018年6月5日,(30083)
13,https://music.163.com/song?id=254574,后来,宇宙超级无敌大笨狗,宇宙超级无敌大笨狗：你朋友打电话说你喝多了哭着喊我的名字 晚上11点多喊了一个出租车从南京到上海 早上四点站在楼下等你 你朋友和两个男的下来给我说你睡了让我回去 后来我在网吧呆了一宿 第二天过去站楼下等你一天 打你电话 你拒接回信息选择不见 那个时候感觉上海原来在深夜这么冷…后来 我再也没有去过上海…挺傻的 嘿,2018年5月6日,(27865)
14,https://music.163.com/song?id=254574,后来,-花折人心碎-,-花折人心碎-：版权回来了！刘若英的后来终于拍成了电影，2018.4.28上映！《后来的我们》,2018年3月30日,(25348)
15,https://music.163.com/song?id=254574,后来,寵壞妳o,寵壞妳o：我一定会多挣钱，因为我不想再因为失去谁来听这首歌了,6分钟前,
16,https://music.163.com/song?id=254574,后来,朽而不折,朽而不折：后来的我终于明白 真正的思念 不是彻夜不眠想你到泪流 也不是醉后呼喊你的名字 而是在生活最平凡的时刻想起你 只需要一个背影 一个名字 一个熟悉的场景 这些都会告诉我等你回来的过程中真的很煎熬,7分钟前,
17,https://music.163.com/song?id=254574,后来,天涯海角的一个我,天涯海角的一个我：加油加油加油加油加油！一定要成功！,10分钟前,
18,https://music.163.com/song?id=254574,后来,天涯海角的一个我,天涯海角的一个我：每一次成长都是血肉模糊，撕心裂肺。相信你经历过了，一定会过得更好！,12分钟前,
19,https://music.163.com/song?id=254574,后来,红尘道人-心尘,红尘道人-心尘：结婚吧,16分钟前,
20,https://music.163.com/song?id=254574,后来,不思阳关道,不思阳关道：而又是为什么，人年少时，一定让深爱的人受伤,17分钟前,
21,https://music.163.com/song?id=254574,后来,江梦远,江梦远：记得我曾经当过搓澡工，那一天我在给别人搓背他当场猝死，我吓哭了，后来，终于在眼泪中明白，有些人，一旦搓过就不在……,17分钟前,(1)
22,https://music.163.com/song?id=254574,后来,红尘道人-心尘,红尘道人-心尘：你会遇到她的,17分钟前,
23,https://music.163.com/song?id=254574,后来,敏豉酱,敏豉酱：今天，大哥轻轻地在我耳边唱：“……爱你，我轻声说……”,18分钟前,
24,https://music.163.com/song?id=254574,后来,逗鲨包0,逗鲨包0：再听已是曲中人,21分钟前,
25,https://music.163.com/song?id=254574,后来,烂布鞋,烂布鞋：人真的是奇怪，我希望他把你伤的体无完肤，然后让我重新好好照顾你，又希望，他能对你好好，别让你伤心难过。,25分钟前,(1)
26,https://music.163.com/song?id=254574,后来,可爱的九七呦,可爱的九七呦：他们口中的你是我在梦中都想要见到的样子。想你了，是那种必须要见面的想。,25分钟前,
27,https://music.163.com/song?id=254574,后来,QF拾柒,QF拾柒：陌生人，2019至以后，照顾自己 安好,34分钟前,(2)
28,https://music.163.com/song?id=254574,后来,mizuki-葵,mizuki-葵：你变得对我熟络了 对我又是怼又是说不清楚的态度 你对别的女生还是一如既往的绅士 这让我心里矛盾万分 有时候你对我的态度让我难受 又觉得你对我是特别的 可能这就是喜欢一个人时的心理作用吧 情字 起自你给我的那温暖 没有任何瑕疵 姚祎明 我喜欢你！,34分钟前,(3)
29,https://music.163.com/song?id=254574,后来,珕珕万乡,珕珕万乡：爱而不得从来就是常态。,36分钟前,
30,https://music.163.com/song?id=254574,后来,mizuki-葵,mizuki-葵：以前特别希望放假 可当期末考来临的时候 心却想着 时间 时间 再慢一点 因为我即将见不到你了 虽然只是短短的寒假期 可还是贪婪地想每天都见到你 每次都耍小心机制造机会遇到你 每次都装作不愿意地态度让你摸我的头 却想让你一直摸下去 记得跟你表白那天起 虽然我们没在一起 但你对我态度变得不一样了,37分钟前,(4)
31,https://music.163.com/song?id=254574,后来,-陳年旧梦-,-陳年旧梦-：我看着这首歌的评论从版权回来的六万多到现在的十八万,38分钟前,
32,https://music.163.com/song?id=254574,后来,与世无争不染于泥,与世无争不染于泥：后来的我们什么都有了，就是没有了我们,38分钟前,
33,https://music.163.com/song?id=254574,后来,三点半失眠,三点半失眠：会的！我要一直一直缠着你,39分钟前,
34,https://music.163.com/song?id=254574,后来,晚晚不可爱,晚晚不可爱：@三点半失眠 我们有一辈子的后来,41分钟前,
0,https://music.163.com/song?id=287035,遇见,Waii_ooO,Waii_ooO：这歌我听了十年……好可怕的数字……,2014年10月25日,(34.4万)
1,https://music.163.com/song?id=287035,遇见,chinaqhy,chinaqhy：暗恋四年，表白，花了三个星期做视频，背景音乐就是遇见。十动然拒。今年是第六年，我们都要大学毕业了，她想回家乡去考公务员，她说不想在外面漂，但我不可能回去了。这辈子就这样了，应该是不可能了，我没有别的奢望，只希望她健康，幸福。,2015年6月18日,(23.2万)
2,https://music.163.com/song?id=287035,遇见,桌上有颗糖,桌上有颗糖：那天我约你跑步，可能也就我这种傻子才会约女生晨跑，一夜没睡，五点就在你家楼下站，你八点才下来，说睡过头了。我笑着说，没关系。,2016年1月19日,(22.8万)
3,https://music.163.com/song?id=287035,遇见,逝去的旧时光QAQ,逝去的旧时光QAQ：1万评论，希望有2万人幸福,2016年2月29日,(21.5万)
4,https://music.163.com/song?id=287035,遇见,齐修远VicLeo,齐修远VicLeo：从初中听到大学，总是在遇见，总是在离开,2014年10月30日,(11.2万)
5,https://music.163.com/song?id=287035,遇见,古德奈特先生,古德奈特先生：校服是我和她唯一穿过的情侣装，毕业照是我和她唯一的合影，我们能遇见，却从没再见,2015年11月29日,(98429)
6,https://music.163.com/song?id=287035,遇见,阳光橙妮,阳光橙妮：“嘴上说着单身挺好，可是看到两个人，还是会沉默”,2015年11月30日,(92427)
7,https://music.163.com/song?id=287035,遇见,晚上我们吃什么呢,晚上我们吃什么呢：我羡慕那些一听什么歌就能回忆起什么刻骨铭心，然后热泪盈眶的人。我没有什么轰轰烈烈的故事，导致我听一首歌回想起的都是“啊，这是前年大雪去吃烤鸭堵在路上听的歌，好饿啊。。”“啊，这是高中在那家麻辣香锅的店里循环放的歌，不知道还在不在，好饿啊。。。”,2015年11月9日,(69673)
8,https://music.163.com/song?id=287035,遇见,Sanchez_N,Sanchez_N：每首歌里都藏着一段旧时光。,2014年10月18日,(48095)
9,https://music.163.com/song?id=287035,遇见,不如不聚不散,不如不聚不散：今天下班有点晚，可地铁还是那么挤，在车尾无意看到一个满脸泪水的姑娘，她没有表情没有声音，但是眼泪一直在流，很想给她一个拥抱，我知道在这繁盛生命里的孤独，望你开心。,2017年5月23日,(43849)
10,https://music.163.com/song?id=287035,遇见,夏洛不鸣,夏洛不鸣：我排着队拿着爱的号码牌。可特么的为毛前面老有人插队,2015年5月7日,(41713)
11,https://music.163.com/song?id=287035,遇见,sorry-我是小秤子,sorry-我是小秤子：高一的时候特别喜欢听，那时候一人在外读书，没什么事，可是每天都必须和妈妈哭半个小时才能写zuoye,2014年10月19日,(35055)
12,https://music.163.com/song?id=287035,遇见,独自挥霍这斑驳了的青春170420,独自挥霍这斑驳了的青春170420：“根据北宋哲学家邵雍的计算，世界上的事物将在十二万九千六百年后，完全重现。也就是说，在十二万九千六百年之后，我还会遇见你”,2018年1月13日,(30721)
13,https://music.163.com/song?id=287035,遇见,帅绝非长久之计,帅绝非长久之计：这首怎么听都不会腻，好淡,2014年10月10日,(29987)
14,https://music.163.com/song?id=287035,遇见,帐号已注销,帐号已注销：不急不躁 谜底有一天总会解开 等的人 他在多远？,2014年10月7日,(21193)
15,https://music.163.com/song?id=287035,遇见,南希是希不是夕,南希是希不是夕：2019年1月1日她有了人爱的人,2分钟前,
16,https://music.163.com/song?id=287035,遇见,Lucifer181207,Lucifer181207：羡慕那些知道喜欢人的感觉，我就不懂什么是喜欢上一个人，哎……,3分钟前,
17,https://music.163.com/song?id=287035,遇见,小小穆呐,小小穆呐：听这首歌很开心，真的很开心，哈哈哈，哈哈，哈哈……,8分钟前,(1)
18,https://music.163.com/song?id=287035,遇见,向玲珑_z,向玲珑_z：我长大了。,9分钟前,(1)
19,https://music.163.com/song?id=287035,遇见,小小穆呐,小小穆呐：老学长马上要毕业喽 时间真快,10分钟前,
20,https://music.163.com/song?id=287035,遇见,小小穆呐,小小穆呐：更心酸的可能是半夜给女朋友打电话她说她她在跑步吧,11分钟前,
21,https://music.163.com/song?id=287035,遇见,sky12107,sky12107：这么巧么，我QQ同款头像,18分钟前,
22,https://music.163.com/song?id=287035,遇见,我亲爱的吉他少年,我亲爱的吉他少年：大兄弟，至少你啊还知道她在哪。我暗恋她三年，结果把和一个脚踏两只船的人走在一起了，还在我的空间里留言，然后把我删了,19分钟前,
23,https://music.163.com/song?id=287035,遇见,sjikl,sjikl：突然对感情好迷茫啊,20分钟前,
24,https://music.163.com/song?id=287035,遇见,回忆着曾经的时光,回忆着曾经的时光：每一个偶然的时间都会遇到一个难忘又不舍得人，这就是青春，有美好，有失落，有懵懂，有年少轻狂，如今都已做了爸爸妈妈，不知道曾经的他和她还好吗？,23分钟前,
25,https://music.163.com/song?id=287035,遇见,Abnersin,Abnersin：一个男孩坐了十三个小时的火车来到一个陌生的城市，路过一间花店买了一束花，在一个女孩的楼下等了一场电影的时间，男孩在楼下无视着路人们的目光在想等下见到女孩该说些什么，早餐吃了吗？睡得还好吗？最近可还好？等女孩下来了，男孩面对着女孩只说了句：嘿，我来了....,28分钟前,(1)
26,https://music.163.com/song?id=287035,遇见,故国_1577,故国_1577：很多人一边拒绝着家长的介绍，一边对着朋友说快给我介绍个对象！,46分钟前,
27,https://music.163.com/song?id=287035,遇见,YKX呐,YKX呐：那天去公交站牌碰到了他对视然后立马扭头上了公交以后发现那个给我系鞋带的男生还是可以让我心狂跳腿发软,48分钟前,(4)
28,https://music.163.com/song?id=287035,遇见,西装暴徒zts,西装暴徒zts：2018年12月5日 正式与你相遇 本三分钟热度的我 在一个情窦初开的年纪 遇到了最好的你！wxy 我是你的未来 我赵未来也有你等待,49分钟前,(1)
29,https://music.163.com/song?id=287035,遇见,嗯啊呸噗Tua,嗯啊呸噗Tua：哇哦,51分钟前,
30,https://music.163.com/song?id=287035,遇见,霸道无情是爷的本色l,"霸道无情是爷的本色l：小时候就开始暗恋一个女孩，她笑起来像天堂，她哭起来想仙女，她脸红起来像苹果，每天嘻嘻哈哈像小孩子，笑起来是多么天真，她是我一辈子唯一一个动了情的人。我的天堂是每天都能看着她，我不想离她爱去，每天默默的看着她，睡觉时候想着她，吃饭的时候都想她。
没办法，爱她，就这么简单......",53分钟前,(3)
31,https://music.163.com/song?id=287035,遇见,Zhuyshuai,Zhuyshuai：无可奈何花落去,20:11,(1)
32,https://music.163.com/song?id=287035,遇见,SophaimeSH,SophaimeSH：我也很喜欢西安 很很很喜欢 不为任何人 只为自己能去自己想去的地方,20:06,(2)
33,https://music.163.com/song?id=287035,遇见,一直是你的六六啊,一直是你的六六啊：🤔,20:01,
34,https://music.163.com/song?id=287035,遇见,你喜欢的样子都有,你喜欢的样子都有：2019年1月11日 我好像再也回不去了。遇见她是我这辈子最幸运的事。我希望还会在遇到她,20:01,(2)
0,https://music.163.com/song?id=1331819951,像鱼,你当待她如天后,你当待她如天后：不要以为你放不下的人也同样放不下你，鱼没有水会死，水没有鱼却会更清澈,2018年12月16日,(18968)
1,https://music.163.com/song?id=1331819951,像鱼,养一个月亮7,"养一个月亮7：我太羡慕那些有人保护 有人疼爱的女孩子了
她们可以因为一点小事就委屈的哭鼻子
也不会有人觉得她们娇气
她们可以因为一件小事就大发脾气
也会有人好声好气的哄着
我觉得这些女孩子好麻烦   
可我好想成为这么麻烦的女孩子 💁",2018年12月16日,(11001)
2,https://music.163.com/song?id=1331819951,像鱼,stability丿,stability丿：不要丧了，没人理你,2018年12月16日,(7294)
3,https://music.163.com/song?id=1331819951,像鱼,一趫,"一趫：鱼对水说：“你看不见我的眼泪，因为我的泪在水里。”水对鱼说：“我能感受到你的眼泪 ，因为你的泪在我的心里。”
——佚名",2018年12月16日,(4269)
4,https://music.163.com/song?id=1331819951,像鱼,每天都是小可爱哦,每天都是小可爱哦：人们已经习惯，满怀心事欲言又止。@难桪,2018年12月16日,(3617)
5,https://music.163.com/song?id=1331819951,像鱼,避夺,避夺：你像鱼一样 分开之后对我只有7秒记忆,2018年12月16日,(2367)
6,https://music.163.com/song?id=1331819951,像鱼,扑雾,扑雾：你就不该脸红,2018年12月16日,(2167)
7,https://music.163.com/song?id=1331819951,像鱼,昨夜我做了个好梦,昨夜我做了个好梦：你像水一样没我快活，我像鱼一样没你不能活,2018年12月16日,(2076)
8,https://music.163.com/song?id=1331819951,像鱼,咬口奶油,"咬口奶油："" 寒风凛冽 无星无月 缺一顿火锅 以及一次久别重逢 """,2018年12月16日,(1730)
